Numero de Pedido;Sucursal;Fecha de Pedido;Monto bruto de la venta;Descuento comercial neto otorgado x PeYa;Descuento otorgado por el local;Cupon otorgado por el local;Desc. neto otorgado por Peya a usuarios;Descuentos neto por Retiro en el local;Descuento por Comodín pago por el local;Envío a cargo del local;Monto neto de la Venta ($);Descuentos PedidosYa a cobrar ($);Monto comisionable Servicios PedidosYa;Servicio Ventas PedidosYA (%);Servicio Logística PedidosYA (%);Servicio Ventas PedidoYa ($);Servicio Logística PedidosYa ($);Monto venta + envió cobrado por el local;Descuento tarifa de servicio al cliente;Pedido con Comodin;Método de pago;Cobrado por;Método de entrega
1976053255;2docemarket - 24hrs;19/4/2026;8.89;0;0;0;0;0;0;-0.7;8.89;0;9.59;5.00%;0.00%;0.48;0;9.59;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1976054990;2docemarket - 24hrs;19/4/2026;13.54;0;0;0;0;0;0;-0.5;13.54;0;14.04;5.00%;0.00%;0.7;0;14.04;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1976048175;2docemarket - 24hrs;19/4/2026;2.9;0;0;0;0;0;0;-0.8;2.9;0;3.7;5.00%;0.00%;0.19;0;3.7;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1976055746;2docemarket - 24hrs;19/4/2026;1.8;0;0;0;0.24;0;0;-0.22;1.8;0.28;2.3;5.00%;0.00%;0.12;0;2.02;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1976048465;2docemarket - 24hrs;19/4/2026;7.72;0;0;0;0;0;0;-0.7;7.72;0;8.42;5.00%;0.00%;0.42;0;8.42;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1968834802;Cafein - Las Mercedes;14/4/2026;28;0;5;0;0;0;9;0;23;0;14;5.00%;20.00%;0.7;2.8;0;0;Si;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1969020886;Cafein - Las Mercedes;14/4/2026;17;0;5;0;0;0;3.5;0;12;0;8.5;5.00%;20.00%;0.43;1.7;0;0;Si;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1969915030;Cafein - Las Mercedes;15/4/2026;18;0;5;0;0;0;4;0;13;0;9;5.00%;20.00%;0.45;1.8;0;0;Si;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1970023237;Cafein - Las Mercedes;15/4/2026;19;0;5;0;0;0;4.5;0;14;0;9.5;5.00%;20.00%;0.48;1.9;0;0;Si;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1970840057;Cafein - Las Mercedes;16/4/2026;21;0;5;0;13.79;0;5.5;0;0;16;10.5;5.00%;20.00%;0.53;2.1;0;0;Si;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1970966366;Cafein - Las Mercedes;16/4/2026;15.5;0;0;0;0;0;0;0;15.5;0;15.5;5.00%;20.00%;0.78;3.1;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1972124450;Cafein - Las Mercedes;17/4/2026;17.51;0;5;0;0;0;3.76;0;12.51;0;8.76;5.00%;20.00%;0.44;1.75;0;0;Si;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1972297643;Cafein - Las Mercedes;17/4/2026;19;0;5;0;0;0;4.5;0;14;0;9.5;5.00%;20.00%;0.48;1.9;0;0;Si;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1973424426;Cafein - Las Mercedes;18/4/2026;7.5;0;1.5;0;0;0;2.25;0;6;0;3.75;5.00%;20.00%;0.19;0.75;0;0;Si;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1976049459;2docemarket - 24hrs;20/4/2026;10.46;0;0;0;8.16;0;0;0;1.99;9.47;11.46;5.00%;0.00%;0.57;0;1.99;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1976049630;2docemarket - 24hrs;20/4/2026;4.1;0;0;0;0;0;0;-0.85;4.1;0;4.95;5.00%;0.00%;0.25;0;4.95;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1976057098;2docemarket - 24hrs;20/4/2026;14.65;0;0;0;0;0;0;-0.55;14.65;0;15.2;5.00%;0.00%;0.76;0;15.2;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1976049696;2docemarket - 24hrs;20/4/2026;4.34;0;0;0;0;0;0;-0.7;4.34;0;5.04;5.00%;0.00%;0.25;0;5.04;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1976122493;2docemarket - 24hrs;20/4/2026;5.3;0;0;0;0;0;0;-0.7;5.3;0;6;5.00%;0.00%;0.3;0;6;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1976122642;2docemarket - 24hrs;20/4/2026;4.1;0;0;0;0;0;0;-0.7;4.1;0;4.8;5.00%;0.00%;0.24;0;4.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1976050290;2docemarket - 24hrs;20/4/2026;1.5;0;0;0;0;0;0;-0.5;1.5;0;2;5.00%;0.00%;0.1;0;2;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1976050314;2docemarket - 24hrs;20/4/2026;14.77;0;0;0;0;0;0;-0.5;14.77;0;15.27;5.00%;0.00%;0.76;0;15.27;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1976050322;2docemarket - 24hrs;20/4/2026;1.8;0;0;0;0;0;0;-0.5;1.8;0;2.3;5.00%;0.00%;0.12;0;2.3;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1976123569;2docemarket;20/4/2026;5.41;0;0;0;0;0;0;0;5.41;0;5.41;5.00%;5.00%;0.27;0.27;5.41;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1976107070;2docemarket;20/4/2026;49.7;0;0;0;0;0;0;0;49.7;0;49.7;5.00%;5.00%;2.49;2.49;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1976125978;2docemarket;20/4/2026;4.01;0;0;0;0;0;0;0;4.01;0;4.01;5.00%;5.00%;0.2;0.2;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1976113244;2doce Market - Valencia;20/4/2026;3.71;0;0;0;0;0;0;0;3.71;0;3.71;5.00%;5.00%;0.19;0.19;3.71;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1976212454;2docemarket;20/4/2026;7.01;0;0;0;0;0;0;0;7.01;0;7.01;5.00%;5.00%;0.35;0.35;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1976315070;2docemarket;20/4/2026;18.63;0;0;0;0;0;0;0;18.63;0;18.63;5.00%;5.00%;0.93;0.93;18.63;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1976442823;2docemarket;20/4/2026;31.44;0;0;0;0;0;0;0;31.44;0;31.44;5.00%;5.00%;1.57;1.57;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1976416804;2docemarket;20/4/2026;8.69;0;0;0;0;0;0;0;8.69;0;8.69;5.00%;5.00%;0.43;0.43;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1976462141;2docemarket;20/4/2026;11.3;0;0;0;0.23;0;0;0;11.03;0.27;11.3;5.00%;5.00%;0.57;0.57;11.03;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1976573403;2doce Market - Valencia;20/4/2026;5.32;0;0;0;0;0;0;0;5.32;0;5.32;5.00%;5.00%;0.27;0.27;5.32;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1976657708;2doce Market - Valencia;20/4/2026;14.78;0;0;0;0;0;0;0;14.78;0;14.78;5.00%;5.00%;0.74;0.74;14.78;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1976681161;2docemarket;20/4/2026;36;0;0;0;0;0;0;0;36;0;36;5.00%;5.00%;1.8;1.8;36;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1976703407;2doce Market - Valencia;20/4/2026;6.9;0;0;0;0;0;0;0;6.9;0;6.9;5.00%;5.00%;0.35;0.35;6.9;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1976851283;2docemarket;20/4/2026;11.94;0;0;0;0;0;0;0;11.94;0;11.94;5.00%;5.00%;0.6;0.6;11.94;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1976879896;2docemarket;20/4/2026;7.25;0;0;0;0;0;0;0;7.25;0;7.25;5.00%;5.00%;0.36;0.36;7.25;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1976909744;2docemarket;20/4/2026;13.51;0;0;0;0;0;0;0;13.51;0;13.51;5.00%;5.00%;0.68;0.68;13.51;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1976910861;2docemarket;20/4/2026;8;0;0;0;0;0;0;0;8;0;8;5.00%;5.00%;0.4;0.4;8;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1976911639;2docemarket;20/4/2026;20.02;0;0;0;0;0;0;0;20.02;0;20.02;5.00%;5.00%;1;1;20.02;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1976962562;2docemarket;20/4/2026;9.96;0;0;0;0;0;0;0;9.96;0;9.96;5.00%;5.00%;0.5;0.5;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1976936466;2docemarket;20/4/2026;10.45;0;0;0;0;0;0;0;10.45;0;10.45;5.00%;5.00%;0.52;0.52;10.45;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1977011461;2docemarket;20/4/2026;9.53;0;0;0;0;0;0;0;9.53;0;9.53;5.00%;5.00%;0.48;0.48;9.53;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1977083975;2docemarket - 24hrs;20/4/2026;9.02;0;0;0;0;0;0;-0.26;9.02;0;9.28;5.00%;0.00%;0.46;0;0;0;No;Pago en la aplicación;PedidosYa;Envío de tu local
1977091113;2docemarket - 24hrs;20/4/2026;3.25;0;0;0;0;0;0;-0.5;3.25;0;3.75;5.00%;0.00%;0.19;0;3.75;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1977091158;2docemarket - 24hrs;20/4/2026;10.78;0;0;0;0;0;0;-0.5;10.78;0;11.28;5.00%;0.00%;0.56;0;11.28;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1977085339;2docemarket - 24hrs;20/4/2026;11.26;0;0;0;0;0;0;-0.72;11.26;0;11.98;5.00%;0.00%;0.6;0;0;0;No;Pago en la aplicación;PedidosYa;Envío de tu local
1977085774;2docemarket - 24hrs;21/4/2026;5.3;0;0;0;0;0;0;-0.7;5.3;0;6;5.00%;0.00%;0.3;0;6;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1977086542;2docemarket - 24hrs;21/4/2026;6.5;0;0;0;0;0;0;-0.7;6.5;0;7.2;5.00%;0.00%;0.36;0;7.2;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1977114926;2docemarket - 24hrs;21/4/2026;5.44;0;0;0;0.55;0;0;-0.06;5.44;0.64;6.14;5.00%;0.00%;0.31;0;5.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1977138344;2docemarket - 24hrs;21/4/2026;4.41;0;0;0;0;0;0;-0.7;4.41;0;5.11;5.00%;0.00%;0.26;0;5.11;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1977138358;2docemarket - 24hrs;21/4/2026;2.87;0;0;0;0;0;0;-0.7;2.87;0;3.57;5.00%;0.00%;0.18;0;3.57;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1977222959;2docemarket;21/4/2026;18.33;0;0;0;0;0;0;0;18.33;0;18.33;5.00%;5.00%;0.92;0.92;18.33;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1977240807;Dos Doce Bistro;21/4/2026;5;0;0;0;0;0;0;0;5;0;5;5.00%;10.00%;0.25;0.5;5;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1977283148;2docemarket;21/4/2026;11.1;0;0;0;0;0;0;0;11.1;0;11.1;5.00%;5.00%;0.56;0.56;11.1;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1977364102;2docemarket;21/4/2026;19.85;0;0;0;0;0;0;0;19.85;0;19.85;5.00%;5.00%;0.99;0.99;19.85;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1977451648;2docemarket;21/4/2026;40.23;0;0;0;0;0;0;0;40.23;0;40.23;5.00%;5.00%;2.01;2.01;40.23;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1977600686;2docemarket;21/4/2026;10.51;0;0;0;0;0;0;0;10.51;0;10.51;5.00%;5.00%;0.53;0.53;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1977634854;2docemarket;21/4/2026;66;0;0;0;0;0;0;0;66;0;66;5.00%;5.00%;3.3;3.3;66;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1977641823;2docemarket;21/4/2026;11.71;0;0;0;0;0;0;0;11.71;0;11.71;5.00%;5.00%;0.59;0.59;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1977661541;2docemarket;21/4/2026;3.8;0;0;0;0;0;0;0;3.8;0;3.8;5.00%;5.00%;0.19;0.19;3.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1977700050;2doce Market - Valencia;21/4/2026;4.72;0;0;0;0;0;0;0;4.72;0;4.72;5.00%;5.00%;0.24;0.24;4.72;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1977772519;2doce Market - Valencia;21/4/2026;21.37;0;0;0;0;0;0;0;21.37;0;21.37;5.00%;5.00%;1.07;1.07;21.37;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1977774581;2doce Market - Valencia;21/4/2026;6.97;0;0;0;0;0;0;0;6.97;0;6.97;5.00%;5.00%;0.35;0.35;6.97;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1977803264;2docemarket;21/4/2026;16;0;0;0;0;0;0;0;16;0;16;5.00%;5.00%;0.8;0.8;16;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1977808387;2doce Market - Valencia;21/4/2026;9.49;0;0;0;0;0;0;0;9.49;0;9.49;5.00%;5.00%;0.47;0.47;9.49;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1977948298;2docemarket;21/4/2026;4.4;0;0;0;0.33;0;0;0;4.02;0.38;4.4;5.00%;5.00%;0.22;0.22;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1977991682;2docemarket;21/4/2026;7.2;0;0;0;0;0;0;0;7.2;0;7.2;5.00%;5.00%;0.36;0.36;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1978019976;2docemarket;21/4/2026;17.09;0;0;0;0;0;0;0;17.09;0;17.09;5.00%;5.00%;0.85;0.85;17.09;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1978082151;2docemarket;21/4/2026;27.01;0;0;0;0;0;0;0;27.01;0;27.01;5.00%;5.00%;1.35;1.35;27.01;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1978161575;2docemarket - 24hrs;21/4/2026;11.4;0;0;0;0;0;0;-0.8;11.4;0;12.2;5.00%;0.00%;0.61;0;12.2;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1978161969;2docemarket - 24hrs;21/4/2026;14.63;0;0;0;3.17;0;0;0;11.65;3.68;15.33;5.00%;0.00%;0.77;0;11.65;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1978162136;2docemarket - 24hrs;21/4/2026;6.26;0;0;0;0;0;0;-0.5;6.26;0;6.76;5.00%;0.00%;0.34;0;6.76;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1978182531;2docemarket - 24hrs;21/4/2026;3.53;0;0;0;0;0;0;-0.5;3.53;0;4.03;5.00%;0.00%;0.2;0;4.03;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1978211330;2docemarket - 24hrs;21/4/2026;6.45;0;0;0;6.03;0;0;0;0;7;7;5.00%;0.00%;0.35;0;0;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1978183828;2docemarket - 24hrs;21/4/2026;10;0;0;0;0;0;0;-0.5;10;0;10.5;5.00%;0.00%;0.53;0;10.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1978212306;2docemarket - 24hrs;22/4/2026;4.5;0;0;0;0;0;0;-0.7;4.5;0;5.2;5.00%;0.00%;0.26;0;5.2;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1978212366;2docemarket - 24hrs;22/4/2026;5.81;0;0;0;0;0;0;-0.7;5.81;0;6.51;5.00%;0.00%;0.33;0;6.51;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1978212475;2docemarket - 24hrs;22/4/2026;18.25;0;0;0;0;0;0;-0.5;18.25;0;18.75;5.00%;0.00%;0.94;0;18.75;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1978212521;2docemarket - 24hrs;22/4/2026;24.55;0;0;0;0;0;0;-0.52;24.55;0;25.07;5.00%;0.00%;1.25;0;0;0;No;Pago en la aplicación;PedidosYa;Envío de tu local
1978184996;2docemarket - 24hrs;22/4/2026;21.43;0;0;0;0;0;0;-0.72;21.43;0;22.15;5.00%;0.00%;1.11;0;0;0;No;Pago en la aplicación;PedidosYa;Envío de tu local
1978185114;2docemarket - 24hrs;22/4/2026;17.39;0;0;0;0;0;0;-0.7;17.39;0;18.09;5.00%;0.00%;0.9;0;18.09;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1978185124;2docemarket - 24hrs;22/4/2026;18.05;0;0;0;0;0;0;-0.5;18.05;0;18.55;5.00%;0.00%;0.93;0;18.55;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1978356374;2docemarket;22/4/2026;80;0;0;0;0;0;0;0;80;0;80;5.00%;5.00%;4;4;80;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1978820319;2docemarket;22/4/2026;7.2;0;0;0;0;0;0;0;7.2;0;7.2;5.00%;5.00%;0.36;0.36;7.2;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1978824712;2docemarket;22/4/2026;50.8;0;0;0;0;0;0;0;50.8;0;50.8;5.00%;5.00%;2.54;2.54;50.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1979081046;2docemarket;22/4/2026;5.44;0;0;0;0;0;0;0;5.44;0;5.44;5.00%;5.00%;0.27;0.27;5.44;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1979184105;2docemarket - 24hrs;22/4/2026;3.81;0;0;0;0;0;0;-0.5;3.81;0;4.31;5.00%;0.00%;0.22;0;4.31;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1979184948;2docemarket - 24hrs;22/4/2026;6.1;0;0;0;0;0;0;-0.5;6.1;0;6.6;5.00%;0.00%;0.33;0;6.6;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1979243197;2docemarket - 24hrs;22/4/2026;4.1;0;0;0;0;0;0;-0.5;4.1;0;4.6;5.00%;0.00%;0.23;0;4.6;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1979243875;2docemarket - 24hrs;22/4/2026;7.8;0;0;0;2.03;0;0;0;6.15;2.35;8.5;5.00%;0.00%;0.43;0;6.15;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1979223751;2docemarket - 24hrs;22/4/2026;10;0;0;0;0;0;0;-0.5;10;0;10.5;5.00%;0.00%;0.53;0;10.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1979244090;2docemarket - 24hrs;22/4/2026;12.28;0;0;0;0;0;0;-0.5;12.28;0;12.78;5.00%;0.00%;0.64;0;12.78;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1979267241;2docemarket - 24hrs;23/4/2026;5.34;0;0;0;0;0;0;-0.5;5.34;0;5.84;5.00%;0.00%;0.29;0;5.84;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1979245517;2docemarket - 24hrs;23/4/2026;3.51;0;0;0;0;0;0;-0.4;3.51;0;3.91;5.00%;0.00%;0.2;0;3.91;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1979267570;2docemarket - 24hrs;23/4/2026;9.31;0;0;0;0.09;0;0;-0.6;9.31;0.1;10.01;5.00%;0.00%;0.5;0;9.91;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1979245638;2docemarket - 24hrs;23/4/2026;5.8;0;0;0;0;0;0;-0.4;5.8;0;6.2;5.00%;0.00%;0.31;0;6.2;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1979267571;2docemarket - 24hrs;23/4/2026;1.61;0;0;0;0;0;0;-0.5;1.61;0;2.11;5.00%;0.00%;0.11;0;2.11;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1979267795;2docemarket - 24hrs;23/4/2026;7.79;0;0;0;0;0;0;-0.5;7.79;0;8.29;5.00%;0.00%;0.41;0;8.29;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1979245853;2docemarket - 24hrs;23/4/2026;4.1;0;0;0;0;0;0;-0.5;4.1;0;4.6;5.00%;0.00%;0.23;0;4.6;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1979269871;2doce Market - Valencia;23/4/2026;16.28;0;0;0;0;0;0;0;16.28;0;16.28;5.00%;5.00%;0.81;0.81;16.28;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1979270497;2docemarket;23/4/2026;19.51;0;0;0;0;0;0;0;19.51;0;19.51;5.00%;5.00%;0.98;0.98;19.51;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1979248742;2docemarket;23/4/2026;9.44;0;0;0;0;0;0;0;9.44;0;9.44;5.00%;5.00%;0.47;0.47;9.44;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1979324947;2docemarket;23/4/2026;4.1;0;0;0;0;0;0;0;4.1;0;4.1;5.00%;5.00%;0.21;0.21;4.1;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1979406378;2docemarket;23/4/2026;33.88;0;0;0;0;0;0;0;33.88;0;33.88;5.00%;5.00%;1.69;1.69;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1979408463;2docemarket;23/4/2026;9.44;0;0;0;0;0;0;0;9.44;0;9.44;5.00%;5.00%;0.47;0.47;9.44;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1979403155;Dos Doce Bistro;23/4/2026;5;0;0;0;0;0;0;0;5;0;5;5.00%;10.00%;0.25;0.5;5;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1979476249;2docemarket;23/4/2026;8.98;0;0;0;0;0;0;0;8.98;0;8.98;5.00%;5.00%;0.45;0.45;8.98;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1979481685;Dos Doce Bistro;23/4/2026;29.1;0;0;0;0;0;0;0;29.1;0;29.1;5.00%;10.00%;1.46;2.91;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1979596838;Dos Doce Bistro;23/4/2026;12;0;0;0;0;0;0;0;12;0;12;5.00%;10.00%;0.6;1.2;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1979637899;2docemarket;23/4/2026;5.34;0;0;0;0;0;0;0;5.34;0;5.34;5.00%;5.00%;0.27;0.27;5.34;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1979670884;Dos Doce Bistro;23/4/2026;18.79;0;0;0;0;0;0;0;18.79;0;18.79;5.00%;10.00%;0.94;1.88;18.79;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1979906427;2doce Market - Valencia;23/4/2026;24.73;0;0;0;17.96;0;0;0;3.9;20.83;24.73;5.00%;5.00%;1.24;1.24;3.9;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1979916178;2docemarket;23/4/2026;45.6;0;0;0;0;0;0;0;45.6;0;45.6;5.00%;5.00%;2.28;2.28;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1979917236;2doce Market - Valencia;23/4/2026;12.79;0;1.79;0;0;0;0;0;11;0;11;5.00%;5.00%;0.55;0.55;11;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1979934815;2docemarket;23/4/2026;8;0;0;0;0;0;0;0;8;0;8;5.00%;5.00%;0.4;0.4;8;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1979990269;2docemarket;23/4/2026;41.09;0;0;0;0;0;0;0;41.09;0;41.09;5.00%;5.00%;2.05;2.05;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1979991582;2docemarket;23/4/2026;8.2;0;0;0;0;0;0;0;8.2;0;8.2;5.00%;5.00%;0.41;0.41;8.2;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1980044263;2docemarket;23/4/2026;3.21;0;0;0;0;0;0;0;3.21;0;3.21;5.00%;5.00%;0.16;0.16;3.21;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1980057321;2docemarket;23/4/2026;15.79;0;0;0;0;0;0;0;15.79;0;15.79;5.00%;5.00%;0.79;0.79;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1980155274;2docemarket;23/4/2026;42.84;0;0;0;0;0;0;0;42.84;0;42.84;5.00%;5.00%;2.14;2.14;42.84;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1980168511;2docemarket;23/4/2026;14;0;0;0;2.38;0;0;0;11.24;2.76;14;5.00%;5.00%;0.7;0.7;11.24;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1980206272;2docemarket;23/4/2026;17.31;0;0;0;0;0;0;0;17.31;0;17.31;5.00%;5.00%;0.87;0.87;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1980278129;2docemarket;23/4/2026;40.58;0;1.62;0;0;0;0;0;38.96;0;38.96;5.00%;5.00%;1.95;1.95;38.96;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1980348975;2docemarket - 24hrs;23/4/2026;7.1;0;0;0;0;0;0;-0.7;7.1;0;7.8;5.00%;0.00%;0.39;0;7.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1980319899;2docemarket - 24hrs;23/4/2026;10.45;0;0;0;0.09;0;0;-0.42;10.45;0.1;10.97;5.00%;0.00%;0.55;0;0;0;No;Pago en la aplicación;PedidosYa;Envío de tu local
1980350792;2docemarket - 24hrs;23/4/2026;7.98;0;0;0;0;0;0;-0.8;7.98;0;8.78;5.00%;0.00%;0.44;0;8.78;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1980321821;2docemarket - 24hrs;23/4/2026;2.76;0;0;0;0;0;0;-0.7;2.76;0;3.46;5.00%;0.00%;0.17;0;3.46;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1980321960;2docemarket - 24hrs;23/4/2026;11;0;0;0;0;0;0;-0.7;11;0;11.7;5.00%;0.00%;0.59;0;11.7;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1980387617;2docemarket - 24hrs;24/4/2026;8.93;0;0;0;0;0;0;-0.5;8.93;0;9.43;5.00%;0.00%;0.47;0;9.43;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1980387663;2docemarket - 24hrs;24/4/2026;16.31;0;0;0;0;0;0;-0.5;16.31;0;16.81;5.00%;0.00%;0.84;0;16.81;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
